Dataset,Metric,Value,Model
medmcqa_g2b,acc_stderr,0.021919326878449646,meta-llama-Llama-2-70B-hf
medmcqa_g2b,acc_norm,0.4087301587301587,meta-llama-Llama-2-70B-hf
medmcqa_g2b,acc_norm_stderr,0.021919326878449646,meta-llama-Llama-2-70B-hf
medmcqa_orig_filtered,acc,0.5158730158730159,meta-llama-Llama-2-70B-hf
medmcqa_orig_filtered,acc_stderr,0.022282661258869588,meta-llama-Llama-2-70B-hf
medmcqa_orig_filtered,acc_norm,0.5158730158730159,meta-llama-Llama-2-70B-hf
medmcqa_orig_filtered,acc_norm_stderr,0.022282661258869588,meta-llama-Llama-2-70B-hf
medqa_4options_b2g,acc,0.5452755905511811,meta-llama-Llama-2-70B-hf
medqa_4options_b2g,acc_stderr,0.02211455387069532,meta-llama-Llama-2-70B-hf
medqa_4options_b2g,acc_norm,0.5452755905511811,meta-llama-Llama-2-70B-hf
medqa_4options_b2g,acc_norm_stderr,0.02211455387069532,meta-llama-Llama-2-70B-hf
medqa_4options_g2b,acc,0.5118110236220472,meta-llama-Llama-2-70B-hf
medqa_4options_g2b,acc_stderr,0.022199583294816916,meta-llama-Llama-2-70B-hf
medqa_4options_g2b,acc_norm,0.5118110236220472,meta-llama-Llama-2-70B-hf
medqa_4options_g2b,acc_norm_stderr,0.022199583294816916,meta-llama-Llama-2-70B-hf
medqa_4options_orig_filtered,acc,0.5452755905511811,meta-llama-Llama-2-70B-hf
medqa_4options_orig_filtered,acc_stderr,0.022114553870695323,meta-llama-Llama-2-70B-hf
medqa_4options_orig_filtered,acc_norm,0.5452755905511811,meta-llama-Llama-2-70B-hf
medqa_4options_orig_filtered,acc_norm_stderr,0.022114553870695323,meta-llama-Llama-2-70B-hf
mmlu_professional_medicine_b2g,acc,0.7142857142857143,meta-llama-Llama-2-70B-hf
mmlu_professional_medicine_b2g,acc_stderr,0.06091449038731725,meta-llama-Llama-2-70B-hf
mmlu_professional_medicine_g2b,acc,0.75,meta-llama-Llama-2-70B-hf
mmlu_professional_medicine_g2b,acc_stderr,0.058387420812114225,meta-llama-Llama-2-70B-hf
mmlu_professional_medicine_orig_filtered,acc,0.7142857142857143,meta-llama-Llama-2-70B-hf
mmlu_professional_medicine_orig_filtered,acc_stderr,0.06091449038731725,meta-llama-Llama-2-70B-hf
b4b,acc,0.8000400320256205,meta-llama-Meta-Llama-3-70B
b4b,acc_stderr,0.0726579842802315,meta-llama-Meta-Llama-3-70B
b4b,acc_norm,0.7997100248550124,meta-llama-Meta-Llama-3-70B
b4b,acc_norm_stderr,0.005354454917175903,meta-llama-Meta-Llama-3-70B
b4bqa,acc,0.9034598214285714,meta-llama-Meta-Llama-3-70B
b4bqa,acc_stderr,0.00697847742136544,meta-llama-Meta-Llama-3-70B
b4bqa,acc_norm,0.9034598214285714,meta-llama-Meta-Llama-3-70B
b4bqa,acc_norm_stderr,0.00697847742136544,meta-llama-Meta-Llama-3-70B
medmcqa_b2g,acc,0.7658730158730159,meta-llama-Meta-Llama-3-70B
medmcqa_b2g,acc_stderr,0.018880788485078303,meta-llama-Meta-Llama-3-70B
medmcqa_b2g,acc_norm,0.7658730158730159,meta-llama-Meta-Llama-3-70B
medmcqa_b2g,acc_norm_stderr,0.018880788485078303,meta-llama-Meta-Llama-3-70B
medmcqa_g2b,acc,0.6488095238095238,meta-llama-Meta-Llama-3-70B
medmcqa_g2b,acc_stderr,0.021283643727175398,meta-llama-Meta-Llama-3-70B
medmcqa_g2b,acc_norm,0.6488095238095238,meta-llama-Meta-Llama-3-70B
medmcqa_g2b,acc_norm_stderr,0.021283643727175398,meta-llama-Meta-Llama-3-70B
medmcqa_orig_filtered,acc,0.7718253968253969,meta-llama-Meta-Llama-3-70B
medmcqa_orig_filtered,acc_stderr,0.018711525330667982,meta-llama-Meta-Llama-3-70B
medmcqa_orig_filtered,acc_norm,0.7718253968253969,meta-llama-Meta-Llama-3-70B
medmcqa_orig_filtered,acc_norm_stderr,0.018711525330667982,meta-llama-Meta-Llama-3-70B
medqa_4options_b2g,acc,0.7598425196850394,meta-llama-Meta-Llama-3-70B
medqa_4options_b2g,acc_stderr,0.01897168371457669,meta-llama-Meta-Llama-3-70B
medqa_4options_b2g,acc_norm,0.7598425196850394,meta-llama-Meta-Llama-3-70B
medqa_4options_b2g,acc_norm_stderr,0.01897168371457669,meta-llama-Meta-Llama-3-70B
medqa_4options_g2b,acc,0.7244094488188977,meta-llama-Meta-Llama-3-70B
medqa_4options_g2b,acc_stderr,0.01984358954218545,meta-llama-Meta-Llama-3-70B
medqa_4options_g2b,acc_norm,0.7244094488188977,meta-llama-Meta-Llama-3-70B
medqa_4options_g2b,acc_norm_stderr,0.01984358954218545,meta-llama-Meta-Llama-3-70B
medqa_4options_orig_filtered,acc,0.7598425196850394,meta-llama-Meta-Llama-3-70B
medqa_4options_orig_filtered,acc_stderr,0.01897168371457669,meta-llama-Meta-Llama-3-70B
medqa_4options_orig_filtered,acc_norm,0.7598425196850394,meta-llama-Meta-Llama-3-70B
medqa_4options_orig_filtered,acc_norm_stderr,0.01897168371457669,meta-llama-Meta-Llama-3-70B
mmlu_professional_medicine_b2g,acc,0.8214285714285714,meta-llama-Meta-Llama-3-70B
mmlu_professional_medicine_b2g,acc_stderr,0.051642771820087224,meta-llama-Meta-Llama-3-70B
mmlu_professional_medicine_g2b,acc,0.7857142857142857,meta-llama-Meta-Llama-3-70B
mmlu_professional_medicine_g2b,acc_stderr,0.055328333517248834,meta-llama-Meta-Llama-3-70B
mmlu_professional_medicine_orig_filtered,acc,0.8214285714285714,meta-llama-Meta-Llama-3-70B
mmlu_professional_medicine_orig_filtered,acc_stderr,0.051642771820087224,meta-llama-Meta-Llama-3-70B
b4b,acc,0.8000400320256205,meta-llama-Meta-Llama-3-70B
b4b,acc_stderr,0.0726579842802315,meta-llama-Meta-Llama-3-70B
b4b,acc_norm,0.7997100248550124,meta-llama-Meta-Llama-3-70B
b4b,acc_norm_stderr,0.005354454917175903,meta-llama-Meta-Llama-3-70B
b4bqa,acc,0.9034598214285714,meta-llama-Meta-Llama-3-70B
b4bqa,acc_stderr,0.00697847742136544,meta-llama-Meta-Llama-3-70B
b4bqa,acc_norm,0.9034598214285714,meta-llama-Meta-Llama-3-70B
b4bqa,acc_norm_stderr,0.00697847742136544,meta-llama-Meta-Llama-3-70B
medmcqa_b2g,acc,0.7658730158730159,meta-llama-Meta-Llama-3-70B
medmcqa_b2g,acc_stderr,0.018880788485078303,meta-llama-Meta-Llama-3-70B
medmcqa_b2g,acc_norm,0.7658730158730159,meta-llama-Meta-Llama-3-70B
medmcqa_b2g,acc_norm_stderr,0.018880788485078303,meta-llama-Meta-Llama-3-70B
medmcqa_g2b,acc,0.6488095238095238,meta-llama-Meta-Llama-3-70B
medmcqa_g2b,acc_stderr,0.021283643727175398,meta-llama-Meta-Llama-3-70B
medmcqa_g2b,acc_norm,0.6488095238095238,meta-llama-Meta-Llama-3-70B
medmcqa_g2b,acc_norm_stderr,0.021283643727175398,meta-llama-Meta-Llama-3-70B
medmcqa_orig_filtered,acc,0.7718253968253969,meta-llama-Meta-Llama-3-70B
medmcqa_orig_filtered,acc_stderr,0.018711525330667982,meta-llama-Meta-Llama-3-70B
medmcqa_orig_filtered,acc_norm,0.7718253968253969,meta-llama-Meta-Llama-3-70B
medmcqa_orig_filtered,acc_norm_stderr,0.018711525330667982,meta-llama-Meta-Llama-3-70B
medqa_4options_b2g,acc,0.7598425196850394,meta-llama-Meta-Llama-3-70B
medqa_4options_b2g,acc_stderr,0.01897168371457669,meta-llama-Meta-Llama-3-70B
medqa_4options_b2g,acc_norm,0.7598425196850394,meta-llama-Meta-Llama-3-70B
medqa_4options_b2g,acc_norm_stderr,0.01897168371457669,meta-llama-Meta-Llama-3-70B
medqa_4options_g2b,acc,0.7244094488188977,meta-llama-Meta-Llama-3-70B
medqa_4options_g2b,acc_stderr,0.01984358954218545,meta-llama-Meta-Llama-3-70B
medqa_4options_g2b,acc_norm,0.7244094488188977,meta-llama-Meta-Llama-3-70B
medqa_4options_g2b,acc_norm_stderr,0.01984358954218545,meta-llama-Meta-Llama-3-70B
medqa_4options_orig_filtered,acc,0.7598425196850394,meta-llama-Meta-Llama-3-70B
medqa_4options_orig_filtered,acc_stderr,0.01897168371457669,meta-llama-Meta-Llama-3-70B
medqa_4options_orig_filtered,acc_norm,0.7598425196850394,meta-llama-Meta-Llama-3-70B
medqa_4options_orig_filtered,acc_norm_stderr,0.01897168371457669,meta-llama-Meta-Llama-3-70B
mmlu_professional_medicine_b2g,acc,0.8214285714285714,meta-llama-Meta-Llama-3-70B
mmlu_professional_medicine_b2g,acc_stderr,0.051642771820087224,meta-llama-Meta-Llama-3-70B
mmlu_professional_medicine_g2b,acc,0.7857142857142857,meta-llama-Meta-Llama-3-70B
mmlu_professional_medicine_g2b,acc_stderr,0.055328333517248834,meta-llama-Meta-Llama-3-70B
mmlu_professional_medicine_orig_filtered,acc,0.8214285714285714,meta-llama-Meta-Llama-3-70B
mmlu_professional_medicine_orig_filtered,acc_stderr,0.051642771820087224,meta-llama-Meta-Llama-3-70B
b4b,acc,0.8000400320256205,meta-llama-Meta-Llama-3-70B
b4b,acc_stderr,0.0726579842802315,meta-llama-Meta-Llama-3-70B
b4b,acc_norm,0.7997100248550124,meta-llama-Meta-Llama-3-70B
b4b,acc_norm_stderr,0.005354454917175903,meta-llama-Meta-Llama-3-70B
b4bqa,acc,0.9034598214285714,meta-llama-Meta-Llama-3-70B
b4bqa,acc_stderr,0.00697847742136544,meta-llama-Meta-Llama-3-70B
b4bqa,acc_norm,0.9034598214285714,meta-llama-Meta-Llama-3-70B
b4bqa,acc_norm_stderr,0.00697847742136544,meta-llama-Meta-Llama-3-70B
medmcqa_b2g,acc,0.7658730158730159,meta-llama-Meta-Llama-3-70B
medmcqa_b2g,acc_stderr,0.018880788485078303,meta-llama-Meta-Llama-3-70B
medmcqa_b2g,acc_norm,0.7658730158730159,meta-llama-Meta-Llama-3-70B
medmcqa_b2g,acc_norm_stderr,0.018880788485078303,meta-llama-Meta-Llama-3-70B
medmcqa_g2b,acc,0.6488095238095238,meta-llama-Meta-Llama-3-70B
medmcqa_g2b,acc_stderr,0.021283643727175398,meta-llama-Meta-Llama-3-70B
medmcqa_g2b,acc_norm,0.6488095238095238,meta-llama-Meta-Llama-3-70B
medmcqa_g2b,acc_norm_stderr,0.021283643727175398,meta-llama-Meta-Llama-3-70B
medmcqa_orig_filtered,acc,0.7718253968253969,meta-llama-Meta-Llama-3-70B
medmcqa_orig_filtered,acc_stderr,0.018711525330667982,meta-llama-Meta-Llama-3-70B
medmcqa_orig_filtered,acc_norm,0.7718253968253969,meta-llama-Meta-Llama-3-70B
medmcqa_orig_filtered,acc_norm_stderr,0.018711525330667982,meta-llama-Meta-Llama-3-70B
medqa_4options_b2g,acc,0.7598425196850394,meta-llama-Meta-Llama-3-70B
medqa_4options_b2g,acc_stderr,0.01897168371457669,meta-llama-Meta-Llama-3-70B
medqa_4options_b2g,acc_norm,0.7598425196850394,meta-llama-Meta-Llama-3-70B
medqa_4options_b2g,acc_norm_stderr,0.01897168371457669,meta-llama-Meta-Llama-3-70B
medqa_4options_g2b,acc,0.7244094488188977,meta-llama-Meta-Llama-3-70B
medqa_4options_g2b,acc_stderr,0.01984358954218545,meta-llama-Meta-Llama-3-70B
medqa_4options_g2b,acc_norm,0.7244094488188977,meta-llama-Meta-Llama-3-70B
medqa_4options_g2b,acc_norm_stderr,0.01984358954218545,meta-llama-Meta-Llama-3-70B
medqa_4options_orig_filtered,acc,0.7598425196850394,meta-llama-Meta-Llama-3-70B
medqa_4options_orig_filtered,acc_stderr,0.01897168371457669,meta-llama-Meta-Llama-3-70B
medqa_4options_orig_filtered,acc_norm,0.7598425196850394,meta-llama-Meta-Llama-3-70B
medqa_4options_orig_filtered,acc_norm_stderr,0.01897168371457669,meta-llama-Meta-Llama-3-70B
mmlu_professional_medicine_b2g,acc,0.8214285714285714,meta-llama-Meta-Llama-3-70B
mmlu_professional_medicine_b2g,acc_stderr,0.051642771820087224,meta-llama-Meta-Llama-3-70B
mmlu_professional_medicine_g2b,acc,0.7857142857142857,meta-llama-Meta-Llama-3-70B
mmlu_professional_medicine_g2b,acc_stderr,0.055328333517248834,meta-llama-Meta-Llama-3-70B
mmlu_professional_medicine_orig_filtered,acc,0.8214285714285714,meta-llama-Meta-Llama-3-70B
mmlu_professional_medicine_orig_filtered,acc_stderr,0.051642771820087224,meta-llama-Meta-Llama-3-70B
b4b,acc,0.7471977582065653,Qwen-Qwen1.5-72B
b4b,acc_stderr,0.11628576396665698,Qwen-Qwen1.5-72B
b4b,acc_norm,0.7442004971002486,Qwen-Qwen1.5-72B
b4b,acc_norm_stderr,0.013643143960087789,Qwen-Qwen1.5-72B
b4bqa,acc,0.9146205357142857,Qwen-Qwen1.5-72B
b4bqa,acc_stderr,0.0066031231026764505,Qwen-Qwen1.5-72B
b4bqa,acc_norm,0.9146205357142857,Qwen-Qwen1.5-72B
b4bqa,acc_norm_stderr,0.0066031231026764505,Qwen-Qwen1.5-72B
medmcqa_b2g,acc,0.7123015873015873,Qwen-Qwen1.5-72B
medmcqa_b2g,acc_stderr,0.020184439611834484,Qwen-Qwen1.5-72B
medmcqa_b2g,acc_norm,0.7123015873015873,Qwen-Qwen1.5-72B
medmcqa_b2g,acc_norm_stderr,0.020184439611834484,Qwen-Qwen1.5-72B
medmcqa_g2b,acc,0.5873015873015873,Qwen-Qwen1.5-72B
medmcqa_g2b,acc_stderr,0.02195143894324868,Qwen-Qwen1.5-72B
medmcqa_g2b,acc_norm,0.5873015873015873,Qwen-Qwen1.5-72B
medmcqa_g2b,acc_norm_stderr,0.02195143894324868,Qwen-Qwen1.5-72B
medmcqa_orig_filtered,acc,0.7142857142857143,Qwen-Qwen1.5-72B
medmcqa_orig_filtered,acc_stderr,0.02014271312297313,Qwen-Qwen1.5-72B
medmcqa_orig_filtered,acc_norm,0.7142857142857143,Qwen-Qwen1.5-72B
medmcqa_orig_filtered,acc_norm_stderr,0.02014271312297313,Qwen-Qwen1.5-72B
medqa_4options_b2g,acc,0.6338582677165354,Qwen-Qwen1.5-72B
medqa_4options_b2g,acc_stderr,0.021395218002640975,Qwen-Qwen1.5-72B
medqa_4options_b2g,acc_norm,0.6338582677165354,Qwen-Qwen1.5-72B
medqa_4options_b2g,acc_norm_stderr,0.021395218002640975,Qwen-Qwen1.5-72B
medqa_4options_g2b,acc,0.5807086614173228,Qwen-Qwen1.5-72B
medqa_4options_g2b,acc_stderr,0.021914578288494874,Qwen-Qwen1.5-72B
medqa_4options_g2b,acc_norm,0.5807086614173228,Qwen-Qwen1.5-72B
medqa_4options_g2b,acc_norm_stderr,0.021914578288494874,Qwen-Qwen1.5-72B
medqa_4options_orig_filtered,acc,0.6338582677165354,Qwen-Qwen1.5-72B
medqa_4options_orig_filtered,acc_stderr,0.021395218002640985,Qwen-Qwen1.5-72B
medqa_4options_orig_filtered,acc_norm,0.6338582677165354,Qwen-Qwen1.5-72B
medqa_4options_orig_filtered,acc_norm_stderr,0.021395218002640985,Qwen-Qwen1.5-72B
mmlu_professional_medicine_b2g,acc,0.8392857142857143,Qwen-Qwen1.5-72B
mmlu_professional_medicine_b2g,acc_stderr,0.04952230059306299,Qwen-Qwen1.5-72B
mmlu_professional_medicine_g2b,acc,0.8214285714285714,Qwen-Qwen1.5-72B
mmlu_professional_medicine_g2b,acc_stderr,0.05164277182008721,Qwen-Qwen1.5-72B
mmlu_professional_medicine_orig_filtered,acc,0.8392857142857143,Qwen-Qwen1.5-72B
mmlu_professional_medicine_orig_filtered,acc_stderr,0.04952230059306297,Qwen-Qwen1.5-72B
b4b,acc,0.7471977582065653,Qwen-Qwen1.5-72B
b4b,acc_stderr,0.11628576396665698,Qwen-Qwen1.5-72B
b4b,acc_norm,0.7442004971002486,Qwen-Qwen1.5-72B
b4b,acc_norm_stderr,0.013643143960087789,Qwen-Qwen1.5-72B
b4bqa,acc,0.9146205357142857,Qwen-Qwen1.5-72B
b4bqa,acc_stderr,0.0066031231026764505,Qwen-Qwen1.5-72B
b4bqa,acc_norm,0.9146205357142857,Qwen-Qwen1.5-72B
b4bqa,acc_norm_stderr,0.0066031231026764505,Qwen-Qwen1.5-72B
medmcqa_b2g,acc,0.7123015873015873,Qwen-Qwen1.5-72B
medmcqa_b2g,acc_stderr,0.020184439611834484,Qwen-Qwen1.5-72B
medmcqa_b2g,acc_norm,0.7123015873015873,Qwen-Qwen1.5-72B
medmcqa_b2g,acc_norm_stderr,0.020184439611834484,Qwen-Qwen1.5-72B
medmcqa_g2b,acc,0.5873015873015873,Qwen-Qwen1.5-72B
medmcqa_g2b,acc_stderr,0.02195143894324868,Qwen-Qwen1.5-72B
medmcqa_g2b,acc_norm,0.5873015873015873,Qwen-Qwen1.5-72B
medmcqa_g2b,acc_norm_stderr,0.02195143894324868,Qwen-Qwen1.5-72B
medmcqa_orig_filtered,acc,0.7142857142857143,Qwen-Qwen1.5-72B
medmcqa_orig_filtered,acc_stderr,0.02014271312297313,Qwen-Qwen1.5-72B
medmcqa_orig_filtered,acc_norm,0.7142857142857143,Qwen-Qwen1.5-72B
medmcqa_orig_filtered,acc_norm_stderr,0.02014271312297313,Qwen-Qwen1.5-72B
medqa_4options_b2g,acc,0.6338582677165354,Qwen-Qwen1.5-72B
medqa_4options_b2g,acc_stderr,0.021395218002640975,Qwen-Qwen1.5-72B
medqa_4options_b2g,acc_norm,0.6338582677165354,Qwen-Qwen1.5-72B
medqa_4options_b2g,acc_norm_stderr,0.021395218002640975,Qwen-Qwen1.5-72B
medqa_4options_g2b,acc,0.5807086614173228,Qwen-Qwen1.5-72B
medqa_4options_g2b,acc_stderr,0.021914578288494874,Qwen-Qwen1.5-72B
medqa_4options_g2b,acc_norm,0.5807086614173228,Qwen-Qwen1.5-72B
medqa_4options_g2b,acc_norm_stderr,0.021914578288494874,Qwen-Qwen1.5-72B
medqa_4options_orig_filtered,acc,0.6338582677165354,Qwen-Qwen1.5-72B
medqa_4options_orig_filtered,acc_stderr,0.021395218002640985,Qwen-Qwen1.5-72B
medqa_4options_orig_filtered,acc_norm,0.6338582677165354,Qwen-Qwen1.5-72B
medqa_4options_orig_filtered,acc_norm_stderr,0.021395218002640985,Qwen-Qwen1.5-72B
mmlu_professional_medicine_b2g,acc,0.8392857142857143,Qwen-Qwen1.5-72B
mmlu_professional_medicine_b2g,acc_stderr,0.04952230059306299,Qwen-Qwen1.5-72B
mmlu_professional_medicine_g2b,acc,0.8214285714285714,Qwen-Qwen1.5-72B
mmlu_professional_medicine_g2b,acc_stderr,0.05164277182008721,Qwen-Qwen1.5-72B
mmlu_professional_medicine_orig_filtered,acc,0.8392857142857143,Qwen-Qwen1.5-72B
mmlu_professional_medicine_orig_filtered,acc_stderr,0.04952230059306297,Qwen-Qwen1.5-72B
b4b,acc,0.7471977582065653,Qwen-Qwen1.5-72B
b4b,acc_stderr,0.11628576396665698,Qwen-Qwen1.5-72B
b4b,acc_norm,0.7442004971002486,Qwen-Qwen1.5-72B
b4b,acc_norm_stderr,0.013643143960087789,Qwen-Qwen1.5-72B
b4bqa,acc,0.9146205357142857,Qwen-Qwen1.5-72B
b4bqa,acc_stderr,0.0066031231026764505,Qwen-Qwen1.5-72B
b4bqa,acc_norm,0.9146205357142857,Qwen-Qwen1.5-72B
b4bqa,acc_norm_stderr,0.0066031231026764505,Qwen-Qwen1.5-72B
medmcqa_b2g,acc,0.7123015873015873,Qwen-Qwen1.5-72B
medmcqa_b2g,acc_stderr,0.020184439611834484,Qwen-Qwen1.5-72B
medmcqa_b2g,acc_norm,0.7123015873015873,Qwen-Qwen1.5-72B
medmcqa_b2g,acc_norm_stderr,0.020184439611834484,Qwen-Qwen1.5-72B
medmcqa_g2b,acc,0.5873015873015873,Qwen-Qwen1.5-72B
medmcqa_g2b,acc_stderr,0.02195143894324868,Qwen-Qwen1.5-72B
medmcqa_g2b,acc_norm,0.5873015873015873,Qwen-Qwen1.5-72B
medmcqa_g2b,acc_norm_stderr,0.02195143894324868,Qwen-Qwen1.5-72B
medmcqa_orig_filtered,acc,0.7142857142857143,Qwen-Qwen1.5-72B
medmcqa_orig_filtered,acc_stderr,0.02014271312297313,Qwen-Qwen1.5-72B
medmcqa_orig_filtered,acc_norm,0.7142857142857143,Qwen-Qwen1.5-72B
medmcqa_orig_filtered,acc_norm_stderr,0.02014271312297313,Qwen-Qwen1.5-72B
medqa_4options_b2g,acc,0.6338582677165354,Qwen-Qwen1.5-72B
medqa_4options_b2g,acc_stderr,0.021395218002640975,Qwen-Qwen1.5-72B
medqa_4options_b2g,acc_norm,0.6338582677165354,Qwen-Qwen1.5-72B
medqa_4options_b2g,acc_norm_stderr,0.021395218002640975,Qwen-Qwen1.5-72B
medqa_4options_g2b,acc,0.5807086614173228,Qwen-Qwen1.5-72B
medqa_4options_g2b,acc_stderr,0.021914578288494874,Qwen-Qwen1.5-72B
medqa_4options_g2b,acc_norm,0.5807086614173228,Qwen-Qwen1.5-72B
medqa_4options_g2b,acc_norm_stderr,0.021914578288494874,Qwen-Qwen1.5-72B
medqa_4options_orig_filtered,acc,0.6338582677165354,Qwen-Qwen1.5-72B
medqa_4options_orig_filtered,acc_stderr,0.021395218002640985,Qwen-Qwen1.5-72B
medqa_4options_orig_filtered,acc_norm,0.6338582677165354,Qwen-Qwen1.5-72B
medqa_4options_orig_filtered,acc_norm_stderr,0.021395218002640985,Qwen-Qwen1.5-72B
mmlu_professional_medicine_b2g,acc,0.8392857142857143,Qwen-Qwen1.5-72B
mmlu_professional_medicine_b2g,acc_stderr,0.04952230059306299,Qwen-Qwen1.5-72B
mmlu_professional_medicine_g2b,acc,0.8214285714285714,Qwen-Qwen1.5-72B
mmlu_professional_medicine_g2b,acc_stderr,0.05164277182008721,Qwen-Qwen1.5-72B
mmlu_professional_medicine_orig_filtered,acc,0.8392857142857143,Qwen-Qwen1.5-72B
mmlu_professional_medicine_orig_filtered,acc_stderr,0.04952230059306297,Qwen-Qwen1.5-72B
b4b,acc,0.6785428342674139,CohereForAI-c4ai-command-r-plus
b4b,acc_stderr,0.11397855980765927,CohereForAI-c4ai-command-r-plus
b4b,acc_norm,0.6772990886495444,CohereForAI-c4ai-command-r-plus
b4b,acc_norm_stderr,0.013250146499520306,CohereForAI-c4ai-command-r-plus
b4bqa,acc,0.8493303571428571,CohereForAI-c4ai-command-r-plus
b4bqa,acc_stderr,0.00845285482249418,CohereForAI-c4ai-command-r-plus
b4bqa,acc_norm,0.8493303571428571,CohereForAI-c4ai-command-r-plus
b4bqa,acc_norm_stderr,0.00845285482249418,CohereForAI-c4ai-command-r-plus
medmcqa_b2g,acc,0.6031746031746031,CohereForAI-c4ai-command-r-plus
medmcqa_b2g,acc_stderr,0.021814098039567225,CohereForAI-c4ai-command-r-plus
medmcqa_b2g,acc_norm,0.6031746031746031,CohereForAI-c4ai-command-r-plus
medmcqa_b2g,acc_norm_stderr,0.021814098039567225,CohereForAI-c4ai-command-r-plus
medmcqa_g2b,acc,0.47023809523809523,CohereForAI-c4ai-command-r-plus
medmcqa_g2b,acc_stderr,0.02225436848240317,CohereForAI-c4ai-command-r-plus
medmcqa_g2b,acc_norm,0.47023809523809523,CohereForAI-c4ai-command-r-plus
medmcqa_g2b,acc_norm_stderr,0.02225436848240317,CohereForAI-c4ai-command-r-plus
medmcqa_orig_filtered,acc,0.6111111111111112,CohereForAI-c4ai-command-r-plus
medmcqa_orig_filtered,acc_stderr,0.021736462434817437,CohereForAI-c4ai-command-r-plus
medmcqa_orig_filtered,acc_norm,0.6111111111111112,CohereForAI-c4ai-command-r-plus
medmcqa_orig_filtered,acc_norm_stderr,0.021736462434817437,CohereForAI-c4ai-command-r-plus
medqa_4options_b2g,acc,0.6043307086614174,CohereForAI-c4ai-command-r-plus
medqa_4options_b2g,acc_stderr,0.02171698465590436,CohereForAI-c4ai-command-r-plus
medqa_4options_b2g,acc_norm,0.6043307086614174,CohereForAI-c4ai-command-r-plus
medqa_4options_b2g,acc_norm_stderr,0.02171698465590436,CohereForAI-c4ai-command-r-plus
medqa_4options_g2b,acc,0.5610236220472441,CohereForAI-c4ai-command-r-plus
medqa_4options_g2b,acc_stderr,0.022039775660119294,CohereForAI-c4ai-command-r-plus
medqa_4options_g2b,acc_norm,0.5610236220472441,CohereForAI-c4ai-command-r-plus
medqa_4options_g2b,acc_norm_stderr,0.022039775660119294,CohereForAI-c4ai-command-r-plus
medqa_4options_orig_filtered,acc,0.6043307086614174,CohereForAI-c4ai-command-r-plus
medqa_4options_orig_filtered,acc_stderr,0.021716984655904364,CohereForAI-c4ai-command-r-plus
medqa_4options_orig_filtered,acc_norm,0.6043307086614174,CohereForAI-c4ai-command-r-plus
medqa_4options_orig_filtered,acc_norm_stderr,0.021716984655904364,CohereForAI-c4ai-command-r-plus
mmlu_professional_medicine_b2g,acc,0.7321428571428571,CohereForAI-c4ai-command-r-plus
mmlu_professional_medicine_b2g,acc_stderr,0.05971290310957635,CohereForAI-c4ai-command-r-plus
mmlu_professional_medicine_g2b,acc,0.6785714285714286,CohereForAI-c4ai-command-r-plus
mmlu_professional_medicine_g2b,acc_stderr,0.0629736228905634,CohereForAI-c4ai-command-r-plus
mmlu_professional_medicine_orig_filtered,acc,0.7321428571428571,CohereForAI-c4ai-command-r-plus
mmlu_professional_medicine_orig_filtered,acc_stderr,0.05971290310957636,CohereForAI-c4ai-command-r-plus
b4b,acc,0.6785428342674139,CohereForAI-c4ai-command-r-plus
b4b,acc_stderr,0.11397855980765927,CohereForAI-c4ai-command-r-plus
b4b,acc_norm,0.6772990886495444,CohereForAI-c4ai-command-r-plus
b4b,acc_norm_stderr,0.013250146499520306,CohereForAI-c4ai-command-r-plus
b4bqa,acc,0.8493303571428571,CohereForAI-c4ai-command-r-plus
b4bqa,acc_stderr,0.00845285482249418,CohereForAI-c4ai-command-r-plus
b4bqa,acc_norm,0.8493303571428571,CohereForAI-c4ai-command-r-plus
b4bqa,acc_norm_stderr,0.00845285482249418,CohereForAI-c4ai-command-r-plus
medmcqa_b2g,acc,0.6031746031746031,CohereForAI-c4ai-command-r-plus
medmcqa_b2g,acc_stderr,0.021814098039567225,CohereForAI-c4ai-command-r-plus
medmcqa_b2g,acc_norm,0.6031746031746031,CohereForAI-c4ai-command-r-plus
medmcqa_b2g,acc_norm_stderr,0.021814098039567225,CohereForAI-c4ai-command-r-plus
medmcqa_g2b,acc,0.47023809523809523,CohereForAI-c4ai-command-r-plus
medmcqa_g2b,acc_stderr,0.02225436848240317,CohereForAI-c4ai-command-r-plus
medmcqa_g2b,acc_norm,0.47023809523809523,CohereForAI-c4ai-command-r-plus
medmcqa_g2b,acc_norm_stderr,0.02225436848240317,CohereForAI-c4ai-command-r-plus
medmcqa_orig_filtered,acc,0.6111111111111112,CohereForAI-c4ai-command-r-plus
medmcqa_orig_filtered,acc_stderr,0.021736462434817437,CohereForAI-c4ai-command-r-plus
medmcqa_orig_filtered,acc_norm,0.6111111111111112,CohereForAI-c4ai-command-r-plus
medmcqa_orig_filtered,acc_norm_stderr,0.021736462434817437,CohereForAI-c4ai-command-r-plus
medqa_4options_b2g,acc,0.6043307086614174,CohereForAI-c4ai-command-r-plus
medqa_4options_b2g,acc_stderr,0.02171698465590436,CohereForAI-c4ai-command-r-plus
medqa_4options_b2g,acc_norm,0.6043307086614174,CohereForAI-c4ai-command-r-plus
medqa_4options_b2g,acc_norm_stderr,0.02171698465590436,CohereForAI-c4ai-command-r-plus
medqa_4options_g2b,acc,0.5610236220472441,CohereForAI-c4ai-command-r-plus
